CDATE,DATASET,DESCRIPTION,FIELDS,GROUP_ID,ID,MDATE,NAME,PARTITION_RANGE,SCOPE,SHARE,USERID,CONNECTOR_ID,REFERENCED_ID
20201016103824,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\uad6d\ub0b4\u30fb\uad6d\uc81c\ud654\ubb3c_\uc5f0\ub3c4\ubcc4_\uc218\uc1a1\uc218\ub2e8\ubcc4_20201016102510.xlsx\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": ""F10:H13""}}",,"[{""name"": ""\uc218\uc1a1\ub9e4\uccb4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc218\uc1a1\ub7c9(\ud1a4)"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""\ube44\uc728"", ""type"": ""REAL"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,c42d9553-ffc1-450d-b2fc-d7a1d77b1363,20201211155218,운송수단별 화물 수송량(2),,,all,iris,1,
20201126105009,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\uba74\uc801\uac00\uc561\ube44\uc728.csv\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uae30\uac04"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uac1c\uc778\uba74\uc801"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ubc95\uc778\uba74\uc801"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uac1c\uc778\uac00\uc561"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ubc95\uc778\uac00\uc561"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,c450a8b2-f8e1-4e94-b9e9-add7422e7184,20201126105009,토지_면적가액비율,,,all,iris,1,
20201023163120,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/19\ub144\uc804\uad6d\uc6a9\ub3c4\ubcc4\uc9c0\uac00\uc0c1\uc2b9\ub960.csv\"""", ""option"": {""sep"": "","", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uc9c0 \uc5ed"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uacc4\ud68d\uad00\ub9ac\uc9c0\uc5ed"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uacf5\uc5c5\uc9c0\uc5ed"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ub179\uc9c0\uc9c0\uc5ed"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ub18d\ub9bc\uc9c0\uc5ed"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ubcf4\uc804\uad00\ub9ac\uc9c0\uc5ed"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc0c1\uc5c5\uc9c0\uc5ed"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc0dd\uc0b0\uad00\ub9ac\uc9c0\uc5ed"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc790\uc5f0\ud658\uacbd\ubcf4\uc804\uc9c0\uc5ed"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc8fc\uac70\uc9c0\uc5ed"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,c4dd3dec-1fa8-4e1d-8306-9900deeec20d,20201023164311,land-use,,,all,iris,1,
20201207133004,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\uc2dc\uad70\uad6c\ubcc4 \ub178\ud6c4 \uc544\ub3d9\uad00\ub828\uc2dc\uc124 \ube44\uc728.xlsx\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",시군구별 노후 아동관련시설 수 및 비율,"[{""name"": ""\uc2dc\uad70\uad6c"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc804\uccb4\uc544\ub3d9\uc2dc\uc124"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ub178\ud6c4\uc544\ub3d9\uc2dc\uc124"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\ube44\uc728"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,c55ec115-4b5b-4448-9a9a-992f0714de4a,20201207133004,그린_시군구별노후아동관련시설수및비율 (2),,,all,iris,1,
20201127110013,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\ud1b5\uacc4_\uc2dc\ub3c4\ubcc4 \ub3c4\uae09\ubcc4 \uacc4\uc57d\uc2e4\uc801(\uac74\uc218)(2019).xlsx\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uc2dc\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc6d0\ub3c4\uae09"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""\ud558\ub3c4\uae09"", ""type"": ""BIGINT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,c6f78110-2279-4178-a06f-d933ce267fde,20201127110013,통계_시도별 도급별 계약실적(건수)(2019),,,all,iris,1,
20201211161005,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\uc804\uad6d_\uac00\uc561.csv\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""LEVEL2"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc2dc\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc2dc\uad70\uad6c"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uac12"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,c81e6ca9-dd89-4015-8ba7-f5495228ce6e,20201211161836,토지_전국가액,,,all,iris,1,
20201204144228,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/2019 \uac74\ubb3c\uc6a9\ub3c4\ubcc4 \uac74\ucd95 \ud604\ud669.xlsx\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uad6c\ubd84"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc5f0\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ub3d9 \uc218"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ube44\uc728"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,c88bb8a2-0b8c-474f-8e49-e0bb619c926a,20201209135539,건축현황_동수기준_2019용도별,,,all,iris,1,
20201022132450,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\uc9c0\uac00\ubcc0\ub3d9\ub960_\uc81c\uc8fc.csv\"""", ""option"": {""sep"": "","", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uc9c0\uc5ed"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ubcc0\ub3d9\uc728"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,c8bdfda1-09a6-4953-9734-43578aeb50b5,20201022132450,land_je,,,all,iris,1,
20201127133556,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\uace0\uc18d\uad6d\ub3c4\ud604\ud669_\uc218\uc815.xlsx\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\ucc28\ub85c"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc5f0\uc7a5"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,ca49ac1b-8662-4be3-94a6-65bfe02a06cd,20201127152536,도로현황2_고속국도현황,,,all,iris,1,
20201204144649,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\ub3c4\uc2dc\uacf5\uc6d0\uc218\uc815_\uc6b0\ub9ac\ub098\ub77c_\uc804\uccb4_\ub3c4\uc2dc\ud604\ud669.xlsx\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uc5f0\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ub3c4\uc2dc\uacf5\uc6d0 \uacb0\uc815\uba74\uc801"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""1\uc778\ub2f9 \ub3c4\uc2dc\uacf5\uc6d0 \uacb0\uc815\uba74\uc801 (\u33a1/\uc778)"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""\ub3c4\uc2dc\uacf5\uc6d0 \uc870\uc131\uba74\uc801"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""1\uc778\ub2f9 \ub3c4\uc2dc\uacf5\uc6d0 \uc870\uc131\uba74\uc801(\u33a1/\uc778)"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""\ub179\uc9c0"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\uc720\uc6d0\uc9c0"", ""type"": ""INTEGER"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,ca4c8768-4a5e-4410-8031-0b7d9e4046c3,20201204144649,도시공원수정_우리나라_전체_도시현황,,,all,iris,1,
20201130103445,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\ubd80\ubb38\ubcc4 \ubbf8\ubd84\uc591 \uc2e4\uc801 \ub204\uacc4.csv\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\ubd80\ubb38\ubcc4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""10\ub144 \ub204\uacc4"", ""type"": ""BIGINT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,ca5ecf00-48bd-4e8b-bd1a-8a4f13aa9034,20201211155550,통계_부문별 미분양 실적 누계,,,all,iris,1,
20201125100829,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\uc9c0\ubc29\ub3c4\ud604\ud669(2019).xlsx\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uc2dc\ub3c4\uba85"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""2\ucc28\ub85c\uc774\ud558"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""4\ucc28\ub85c"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""6\ucc28\ub85c"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""8\ucc28\ub85c"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""10\ucc28\ub85c\uc774\uc0c1"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,cab0162e-eafa-4b00-9ed1-2cc1da345e3f,20201125143702,도로현황2_지방도현황,,,all,iris,1,
20201014151947,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\uad50\ud1b5\uc0ac\uace0\uc0ac\ub9dd\uc790_\uace0\ub839\ud654\uc5f0\uad00\uc131_\uc0c1\uc7049.csv\"""", ""option"": {""sep"": "","", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\ud589\uc815\uad6c\uc5ed"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uace0\ub839\uc778\uad6c\ube44\uc728"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""\uc0ac\uace0\ub300\ube44_\uc0ac\ub9dd\uc790\uc218_\uc810\uc218"", ""type"": ""REAL"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,cbcc0d0d-fb39-4fb6-a824-88fba6b38253,20201014151947,사고대비사망자_고령화연관성_상위10개,,,all,iris,1,
20201113170628,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\ucd9c\ubc1c\uad6d\uac00.csv\"""", ""option"": {""sep"": "","", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\ucd9c\ubc1c\uad6d\uac00"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ud658\uc801\ud654\ubb3c(ton)"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,cdf110ba-14f2-4027-a60e-7bbb6c55c965,20201113170628,항공_환적출발국가,,,all,iris,1,
20201124101201,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\uc5b4\ub9b0\uc774\uc9d1 \ub178\ud6c4\ud654 \ud604\ud669 \ubc0f \uadf8\ub9b0 \ub9ac\ubaa8\ub378\ub9c1.xlsx\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}","전국 계, 주거용, 상업용, 공업용, 문교사회용, 기타","[{""name"": ""\uc2dc\ub3c4\uba85"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ud569\uacc4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ube44\uc728"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,cec7ab88-6e81-4f74-9e63-d8492c1f12fa,20201124111637,그린_총용도별건축물수비율,,,all,iris,1,
20201209104413,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\uc5f0\ub3c4\ubcc4_\uac74\uc124\uc218\uc8fc1.csv\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uad6c\ubd84"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""2010"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""2011"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""2012"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""2013"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""2014"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""2015"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""2016"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""2017"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""2018"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""2019"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,cf46a536-8fb1-4d3f-9492-e8e29a673501,20201209104413,연도별_건설수주1,,,all,iris,1,
20201113102123,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\ud56d\uacf5_\uad6d\ub0b4_\uc5ec\uac1d\ud654\ubb3c.xlsx\"""", ""option"": {""sep"": "","", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uc5f0\uc6d4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc5ec\uac1d"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ud654\ubb3c"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,d261e214-6994-4ded-aff5-f076a4b791ab,20201113102123,항공_국내_여객화물,,,all,iris,1,
20201012150747,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/OECD \uc8fc\uc694\uad6d_\ub3c4\ub85c\uad50\ud1b5\uc0ac\ub9dd\ub960.xlsx\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",전처리 완료,"[{""name"": ""\uc5f0\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc601\uad6d"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""\uc77c\ubcf8"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""\uc2a4\ud398\uc778"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""\ub3c5\uc77c"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""\uc544\uc774\uc2ac\ub780\ub4dc"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""\ud504\ub791\uc2a4"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""\ud638\uc8fc"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""\uc774\ud0c8\ub9ac\uc544"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""\ud55c\uad6d"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""\ubbf8\uad6d"", ""type"": ""REAL"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,d4663236-25dd-4a33-be89-ea55eb7e86d9,20201208155625,OECD주요국_도로교통사망률,,,all,iris,1,
20201019103603,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\uad8c\uc5ed\ubcc4 \uba74\uc801.csv\"""", ""option"": {""sep"": "","", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\ub144\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uacfc\ubc00\uc5b5\uc81c\uad8c\uc5ed"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\uc131\uc7a5\uad00\ub9ac\uc9c0\uc5ed"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\uc790\uc5f0\ubcf4\uc804\uad8c\uc5ed"", ""type"": ""INTEGER"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,d4848d6a-801c-4d68-ae34-a66e48e16f34,20201019103603,권역별 면적,,,all,iris,1,
20201016092552,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\ud56d\uacf5\uc0ac\ubcc4 \uad6d\ub0b4\ud654\ubb3c\uc218.xlsx\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": ""A15:F24""}}",,"[{""name"": ""\ud56d\uacf5\uc0ac"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""(\uc21c)\ud654\ubb3c"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\uc218\ud558\ubb3c"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\uc6b0\ud3b8\ubb3c"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""\ucd1d\ud654\ubb3c"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\uc99d\uac10\ub960"", ""type"": ""REAL"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,d542337f-2c8b-4663-88ff-22abbe671a30,20201211155013,항공사별 국내화물 선적_2018_1_5_누적,,,all,iris,1,
20201104172005,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/2019 2020 \ud658\uc801\ub960 \ube44\uad50_\ub204\uc801\uc81c\uac70.csv\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uc6d4\ubcc4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""2019"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""2020"", ""type"": ""REAL"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,d59603d8-0e66-4459-a2c1-2ed2bb943211,20201211151119,항공_2019 2020 환적률 비교,,,all,iris,1,
20201127113952,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\ud1b5\uacc4_\uc2dc\ub3c4\ubcc4 \uc218\ub839\uc2e4\uc801(\uac74\uc218)(2019).csv\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uc2dc\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uac74\uc218"", ""type"": ""BIGINT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,d64fab48-5be3-4635-a385-89d92a7573fc,20201127113952,통계_시도별 수령실적(건수)(2019),,,all,iris,1,
20201125100910,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\ud2b9\uad11\uc2dc\ub3c4\ud604\ud669(2019).xlsx\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uad6c\ubd84"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""2\ucc28\ub85c\uc774\ud558"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""4\ucc28\ub85c"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""6\ucc28\ub85c"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""8\ucc28\ub85c"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""10\ucc28\ub85c\uc774\uc0c1"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,d6e7fa23-7c13-4580-b8df-9c90a06f7987,20201125140839,도로현황2_특광시도현황,,,all,iris,1,
20201019105907,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\uc0b0\uc5c5\uc911\ubd84\ub958\ubcc4 \uc7ac\ud574\uc218\uc728(5).csv\"""", ""option"": {""sep"": "","", ""sheet_name"": """", ""cells"": """"}}",산업별 산업재해 수 비율,"[{""name"": ""\uc5f0\ub3c4"", ""type"": ""DATE"", ""alias"": """", ""option"": {""format"": ""YYYYMMDDHHmmss""}}, {""name"": ""\uc6b4\uc218\ucc3d\uace0\ud1b5\uc2e0\uc5c5"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""\uac74\uc124\uc5c5"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""\uc81c\uc870\uc5c5"", ""type"": ""REAL"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,d70f4e69-383d-4741-867c-efff29e549a5,20201019105907,CONS_DISA_INDERATE3,,,all,iris,1,
20201021160054,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\uc6a9\ub3c4\ubcc4 \uac74\ucd95\ubb3c\ud604\ud669_\ubd80\uc0b0.xlsx\"""", ""option"": {""sep"": "","", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uc5f0\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc8fc\uac70\uc6a9"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""\uc0c1\uc5c5\uc6a9"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""\uacf5\uc5c5\uc6a9"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""\uad50\uc721\uc0ac\ud68c\uc6a9"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""\uae30\ud0c0"", ""type"": ""BIGINT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,d7d8bbd4-c99b-442f-b2c7-170f20f247d1,20201021160054,유즈케이스_연도별지역별_부산,,,all,iris,1,
20201127093552,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\uc9c0\ub3c4_\uc5f0\ub3c4\ubcc4 \uc2dc\ub3c4\ubcc4 \uaddc\ubaa8\ubcc4 \ubbfc\uac04\ubd80\ubb38 \ubbf8\ubd84\uc591\uc2e4\uc801.csv\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uc5f0\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc9c0\uc5ed\ubcc4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""60\u33a1\uc774\ud558"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""60\u223c85\u33a1\t"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""85\u33a1\ucd08\uacfc\t"", ""type"": ""INTEGER"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,d81ba86e-5734-451c-b8c6-7187718274e9,20201211155709,통계_연도별 규모별 민간부문 미분양실적(지도),,,all,iris,1,
20201124102722,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\uc5b4\ub9b0\uc774 \uc218 top30 \uc2dc\uad70\uad6c.xlsx\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uc21c\uc704"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc2dc\uad70\uad6c"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc5b4\ub9b0\uc774"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,d8f175f9-c323-4b79-bbfe-ab20878c11ff,20201124102722,그린_어린이수top30시군구,,,all,iris,1,
